DATE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D
DATE,OFF_AVG,RESI_AVG,HOT_AVG,NL_AVG,SC_AVG,MALL_AVG,HC_AVG,IND_AVG,SS_AVG,DC_AVG,ALL_AVG,OFF_AVG,RESI_AVG,HOT_AVG,NL_AVG,SC_AVG,MALL_AVG,HC_AVG,IND_AVG,SS_AVG,DC_AVG,ALL_AVG
MARKET CAPITALIZATION,,,,,,,,,,,,,,,,,,,,,,
DATE,OFF_AVG_CLOSE,RESI_AVG_CLOSE,HOT_AVG_CLOSE,NL_AVG_CLOSE,SC_AVG_CLOSE,MALL_AVG_CLOSE,HC_AVG_CLOSE,IND_AVG_CLOSE,SS_AVG_CLOSE,DC_AVG_CLOSE,ALL_AVG_CLOSE,OFF_AVG_RETURN_1D,RESI_AVG_RETURN_1D,HOT_AVG_RETURN_1D,NL_AVG_RETURN_1D,SC_AVG_RETURN_1D,MALL_AVG_RETURN_1D,HC_AVG_RETURN_1D,IND_AVG_RETURN_1D,SS_AVG_RETURN_1D,DC_AVG_RETURN_1D,ALL_AVG_RETURN_1D
2010-08-11 00:00:00,$21.51 ,$35.88 ,$53.07 ,$14.54 ,$20.63 ,$45.30 ,$19.93 ,$12.93 ,$10.60 ,$48.52 ,$28.29 ,(2.86%),(2.50%),(4.50%),(1.58%),(3.12%),(4.68%),(1.96%),(3.22%),(2.23%),(3.16%),(2.98%)
2010-08-12 00:00:00,$21.30 ,$35.41 ,$52.40 ,$14.48 ,$20.46 ,$44.07 ,$19.74 ,$12.78 ,$10.54 ,$48.56 ,$27.97 ,(1.00%),(1.31%),(1.28%),(0.41%),(0.85%),(2.72%),(0.92%),(1.17%),(0.58%),0.09%,(1.01%)
2010-08-13 00:00:00,$21.19 ,$35.50 ,$51.55 ,$14.49 ,$20.27 ,$43.00 ,$19.73 ,$12.82 ,$10.40 ,$48.58 ,$27.75 ,(0.49%),0.26%,(1.62%),0.04%,(0.94%),(2.42%),(0.05%),0.29%,(1.29%),0.03%,(0.62%)
2010-08-16 00:00:00,$21.22 ,$35.36 ,$53.29 ,$14.55 ,$20.37 ,$43.11 ,$19.71 ,$12.86 ,$10.48 ,$48.70 ,$27.97 ,0.14%,(0.40%),3.38%,0.41%,0.53%,0.25%,(0.11%),0.32%,0.76%,0.26%,0.55%
2010-08-17 00:00:00,$21.71 ,$36.22 ,$55.79 ,$14.76 ,$20.68 ,$43.97 ,$20.14 ,$13.06 ,$10.74 ,$49.34 ,$28.64 ,2.27%,2.43%,4.69%,1.48%,1.49%,2.00%,2.19%,1.57%,2.48%,1.30%,2.19%
2010-08-18 00:00:00,$21.74 ,$36.31 ,$56.48 ,$14.80 ,$20.54 ,$43.87 ,$20.08 ,$13.12 ,$10.79 ,$49.38 ,$28.71 ,0.16%,0.23%,1.24%,0.23%,(0.67%),(0.24%),(0.30%),0.48%,0.46%,0.08%,0.17%
2010-08-19 00:00:00,$21.20 ,$35.56 ,$54.08 ,$14.45 ,$20.02 ,$42.27 ,$19.65 ,$12.67 ,$10.45 ,$48.94 ,$27.93 ,(2.47%),(2.07%),(4.25%),(2.37%),(2.53%),(3.63%),(2.14%),(3.48%),(3.19%),(0.88%),(2.70%)
2010-08-20 00:00:00,$21.15 ,$35.59 ,$52.13 ,$14.53 ,$19.94 ,$41.86 ,$19.72 ,$12.72 ,$10.39 ,$48.79 ,$27.68 ,(0.23%),0.09%,(3.62%),0.57%,(0.40%),(0.97%),0.37%,0.39%,(0.52%),(0.31%),(0.46%)
2010-08-23 00:00:00,$21.15 ,$35.42 ,$50.33 ,$14.41 ,$19.83 ,$41.36 ,$19.65 ,$12.54 ,$10.23 ,$48.61 ,$27.35 ,(0.01%),(0.46%),(3.44%),(0.82%),(0.52%),(1.19%),(0.40%),(1.43%),(1.57%),(0.36%),(1.02%)
2010-08-24 00:00:00,$21.02 ,$35.36 ,$48.69 ,$14.50 ,$19.81 ,$40.97 ,$19.55 ,$12.45 ,$10.17 ,$48.14 ,$27.07 ,(0.61%),(0.18%),(3.27%),0.66%,(0.13%),(0.96%),(0.48%),(0.72%),(0.62%),(0.97%),(0.73%)
2010-08-25 00:00:00,$21.45 ,$36.02 ,$50.60 ,$14.70 ,$20.21 ,$42.25 ,$19.80 ,$12.71 ,$10.34 ,$48.88 ,$27.70 ,2.05%,1.88%,3.92%,1.32%,2.06%,3.14%,1.25%,2.09%,1.70%,1.54%,2.09%
2010-08-26 00:00:00,$21.34 ,$35.78 ,$49.51 ,$14.54 ,$20.06 ,$41.74 ,$19.68 ,$12.52 ,$10.24 ,$48.47 ,$27.39 ,(0.51%),(0.69%),(2.14%),(1.07%),(0.75%),(1.22%),(0.57%),(1.50%),(0.98%),(0.84%),(1.03%)
2010-08-27 00:00:00,$21.61 ,$36.20 ,$50.56 ,$14.73 ,$20.43 ,$42.70 ,$20.07 ,$12.68 ,$10.48 ,$49.33 ,$27.88 ,1.23%,1.17%,2.12%,1.32%,1.83%,2.30%,1.98%,1.31%,2.37%,1.78%,1.74%
2010-08-30 00:00:00,$21.37 ,$35.76 ,$48.52 ,$14.54 ,$20.24 ,$41.95 ,$19.98 ,$12.57 ,$10.41 ,$48.67 ,$27.40 ,(1.10%),(1.21%),(4.04%),(1.28%),(0.92%),(1.75%),(0.47%),(0.84%),(0.63%),(1.35%),(1.36%)
2010-08-31 00:00:00,$21.61 ,$36.46 ,$49.10 ,$14.69 ,$20.44 ,$42.51 ,$20.08 ,$12.63 ,$10.59 ,$49.17 ,$27.73 ,1.13%,1.97%,1.20%,1.04%,1.01%,1.32%,0.52%,0.48%,1.71%,1.04%,1.14%
2010-09-01 00:00:00,$22.35 ,$37.72 ,$52.03 ,$14.99 ,$21.09 ,$44.40 ,$20.66 ,$13.11 ,$10.99 ,$50.18 ,$28.75 ,3.40%,3.45%,5.98%,2.02%,3.14%,4.45%,2.89%,3.75%,3.78%,2.06%,3.49%
2010-09-02 00:00:00,$22.64 ,$37.79 ,$53.62 ,$15.04 ,$21.40 ,$45.28 ,$20.82 ,$13.42 ,$10.97 ,$51.35 ,$29.23 ,1.33%,0.19%,3.06%,0.31%,1.46%,1.98%,0.76%,2.40%,(0.17%),2.33%,1.36%
2010-09-03 00:00:00,$22.94 ,$38.28 ,$55.86 ,$15.09 ,$21.71 ,$46.30 ,$21.08 ,$13.64 ,$11.16 ,$51.72 ,$29.78 ,1.33%,1.28%,4.16%,0.39%,1.46%,2.26%,1.25%,1.66%,1.66%,0.73%,1.62%
2010-09-07 00:00:00,$22.55 ,$37.70 ,$54.75 ,$14.91 ,$21.41 ,$44.84 ,$20.74 ,$13.27 ,$10.96 ,$51.21 ,$29.23 ,(1.71%),(1.51%),(1.99%),(1.24%),(1.37%),(3.16%),(1.63%),(2.74%),(1.80%),(0.99%),(1.81%)
2010-09-08 00:00:00,$22.64 ,$37.47 ,$54.68 ,$14.95 ,$21.49 ,$45.32 ,$20.80 ,$13.35 ,$11.01 ,$51.42 ,$29.31 ,0.41%,(0.59%),(0.13%),0.26%,0.37%,1.07%,0.31%,0.58%,0.52%,0.42%,0.32%
2010-09-09 00:00:00,$22.37 ,$37.07 ,$54.27 ,$14.90 ,$21.35 ,$45.24 ,$20.51 ,$13.26 ,$10.86 ,$51.37 ,$29.12 ,(1.21%),(1.07%),(0.74%),(0.31%),(0.66%),(0.16%),(1.40%),(0.66%),(1.40%),(0.10%),(0.77%)
2010-09-10 00:00:00,$22.55 ,$37.34 ,$54.16 ,$14.97 ,$21.43 ,$45.70 ,$20.54 ,$13.45 ,$10.94 ,$51.20 ,$29.23 ,0.82%,0.71%,(0.21%),0.46%,0.35%,1.00%,0.13%,1.44%,0.70%,(0.33%),0.51%
2010-09-13 00:00:00,$22.87 ,$37.87 ,$54.79 ,$15.19 ,$21.86 ,$46.55 ,$20.78 ,$13.81 ,$11.21 ,$51.84 ,$29.68 ,1.43%,1.43%,1.17%,1.49%,2.03%,1.86%,1.18%,2.70%,2.49%,1.26%,1.70%
2010-09-14 00:00:00,$22.85 ,$37.80 ,$54.23 ,$15.25 ,$21.74 ,$46.59 ,$20.77 ,$13.77 ,$11.21 ,$51.57 ,$29.58 ,(0.09%),(0.20%),(1.04%),0.37%,(0.53%),0.10%,(0.04%),(0.27%),0.00%,(0.52%),(0.22%)
2010-09-15 00:00:00,$23.07 ,$38.23 ,$54.73 ,$15.30 ,$21.88 ,$46.97 ,$20.91 ,$13.85 ,$11.30 ,$51.57 ,$29.78 ,0.94%,1.16%,0.93%,0.36%,0.63%,0.80%,0.65%,0.54%,0.86%,(0.01%),0.68%
2010-09-16 00:00:00,$22.93 ,$38.06 ,$54.55 ,$15.23 ,$21.52 ,$46.39 ,$20.81 ,$13.78 ,$11.19 ,$51.30 ,$29.58 ,(0.58%),(0.46%),(0.32%),(0.51%),(1.65%),(1.24%),(0.46%),(0.48%),(1.00%),(0.52%),(0.72%)
2010-09-17 00:00:00,$23.01 ,$38.25 ,$53.72 ,$15.31 ,$21.66 ,$46.64 ,$20.90 ,$13.70 ,$11.21 ,$52.01 ,$29.64 ,0.32%,0.50%,(1.53%),0.54%,0.64%,0.55%,0.44%,(0.62%),0.17%,1.39%,0.24%
2010-09-20 00:00:00,$23.54 ,$39.42 ,$57.16 ,$15.66 ,$22.24 ,$48.24 ,$21.28 ,$14.02 ,$11.51 ,$52.84 ,$30.59 ,2.31%,3.05%,6.41%,2.27%,2.66%,3.43%,1.83%,2.38%,2.68%,1.59%,2.86%
2010-09-21 00:00:00,$23.19 ,$38.44 ,$55.95 ,$15.54 ,$21.93 ,$48.04 ,$20.77 ,$13.81 ,$11.24 ,$53.02 ,$30.19 ,(1.49%),(2.47%),(2.12%),(0.76%),(1.39%),(0.43%),(2.43%),(1.55%),(2.33%),0.34%,(1.46%)
2010-09-22 00:00:00,$22.83 ,$37.96 ,$53.68 ,$15.53 ,$21.73 ,$47.14 ,$20.63 ,$13.58 ,$11.11 ,$52.66 ,$29.69 ,(1.54%),(1.27%),(4.06%),(0.04%),(0.88%),(1.86%),(0.64%),(1.64%),(1.19%),(0.67%),(1.38%)
2010-09-23 00:00:00,$22.19 ,$36.87 ,$51.52 ,$15.35 ,$21.13 ,$45.76 ,$20.16 ,$13.31 ,$10.79 ,$52.92 ,$29.00 ,(2.80%),(2.86%),(4.03%),(1.15%),(2.77%),(2.94%),(2.28%),(1.98%),(2.87%),0.49%,(2.32%)
2010-09-24 00:00:00,$22.80 ,$37.98 ,$54.04 ,$15.65 ,$21.82 ,$47.46 ,$20.75 ,$13.77 ,$11.16 ,$53.80 ,$29.92 ,2.73%,3.02%,4.90%,1.91%,3.28%,3.71%,2.92%,3.45%,3.47%,1.67%,3.11%
2010-09-27 00:00:00,$22.70 ,$37.34 ,$53.42 ,$15.49 ,$21.44 ,$47.13 ,$20.49 ,$13.59 ,$10.95 ,$54.04 ,$29.66 ,(0.44%),(1.69%),(1.15%),(1.02%),(1.73%),(0.70%),(1.28%),(1.31%),(1.95%),0.44%,(1.08%)
2010-09-28 00:00:00,$22.80 ,$37.55 ,$54.90 ,$15.51 ,$21.58 ,$46.49 ,$20.62 ,$13.81 ,$11.03 ,$54.42 ,$29.87 ,0.43%,0.57%,2.78%,0.17%,0.65%,(1.35%),0.65%,1.63%,0.72%,0.70%,0.69%
2010-09-29 00:00:00,$22.61 ,$37.34 ,$54.60 ,$15.43 ,$21.45 ,$45.95 ,$20.51 ,$13.73 ,$10.95 ,$54.35 ,$29.69 ,(0.82%),(0.56%),(0.55%),(0.50%),(0.63%),(1.16%),(0.51%),(0.62%),(0.71%),(0.13%),(0.62%)
2010-09-30 00:00:00,$22.71 ,$37.54 ,$55.04 ,$15.53 ,$21.56 ,$45.82 ,$20.61 ,$13.76 ,$10.88 ,$53.94 ,$29.74 ,0.43%,0.53%,0.81%,0.65%,0.53%,(0.28%),0.50%,0.26%,(0.60%),(0.76%),0.21%
2010-10-01 00:00:00,$22.78 ,$37.73 ,$56.22 ,$15.52 ,$21.71 ,$46.09 ,$20.63 ,$13.89 ,$10.89 ,$54.02 ,$29.95 ,0.34%,0.50%,2.14%,(0.10%),0.67%,0.59%,0.07%,0.91%,0.07%,0.13%,0.53%
2010-10-04 00:00:00,$22.88 ,$37.96 ,$56.77 ,$15.61 ,$21.99 ,$46.10 ,$20.79 ,$13.93 ,$10.85 ,$53.41 ,$30.03 ,0.42%,0.62%,0.98%,0.60%,1.33%,0.01%,0.80%,0.34%,(0.36%),(1.13%),0.36%
2010-10-05 00:00:00,$23.28 ,$38.35 ,$59.42 ,$15.82 ,$22.46 ,$46.90 ,$21.27 ,$14.28 ,$11.10 ,$54.96 ,$30.78 ,1.76%,1.02%,4.67%,1.35%,2.11%,1.74%,2.27%,2.45%,2.33%,2.90%,2.26%
2010-10-06 00:00:00,$23.08 ,$37.98 ,$59.53 ,$15.84 ,$22.38 ,$47.09 ,$21.25 ,$14.20 ,$10.92 ,$44.82 ,$29.71 ,(0.87%),(0.97%),0.18%,0.15%,(0.34%),0.40%,(0.09%),(0.52%),(1.66%),(18.44%),(2.22%)
2010-10-07 00:00:00,$23.06 ,$38.02 ,$59.59 ,$15.90 ,$22.31 ,$47.18 ,$21.25 ,$14.26 ,$10.86 ,$46.09 ,$29.85 ,(0.09%),0.12%,0.10%,0.37%,(0.30%),0.20%,0.00%,0.39%,(0.50%),2.82%,0.31%
2010-10-08 00:00:00,$23.14 ,$38.16 ,$60.39 ,$15.93 ,$22.44 ,$47.25 ,$21.20 ,$14.37 ,$10.85 ,$46.05 ,$29.98 ,0.35%,0.35%,1.34%,0.19%,0.57%,0.14%,(0.22%),0.76%,(0.13%),(0.07%),0.33%
2010-10-11 00:00:00,$23.11 ,$38.29 ,$60.00 ,$15.91 ,$22.37 ,$47.03 ,$21.17 ,$14.40 ,$10.81 ,$45.31 ,$29.84 ,(0.13%),0.34%,(0.64%),(0.16%),(0.30%),(0.46%),(0.12%),0.27%,(0.40%),(1.61%),(0.32%)
2010-10-12 00:00:00,$23.31 ,$38.84 ,$60.20 ,$15.91 ,$22.41 ,$47.66 ,$21.20 ,$14.45 ,$10.89 ,$45.87 ,$30.07 ,0.87%,1.43%,0.33%,0.05%,0.18%,1.34%,0.14%,0.29%,0.78%,1.22%,0.66%
2010-10-13 00:00:00,$23.54 ,$39.20 ,$61.92 ,$16.06 ,$22.71 ,$48.79 ,$21.38 ,$14.70 ,$11.10 ,$46.11 ,$30.55 ,1.00%,0.94%,2.86%,0.94%,1.31%,2.37%,0.83%,1.76%,1.94%,0.54%,1.45%
2010-10-14 00:00:00,$23.52 ,$39.01 ,$61.04 ,$16.00 ,$22.61 ,$48.41 ,$21.35 ,$14.64 ,$11.09 ,$46.07 ,$30.37 ,(0.09%),(0.48%),(1.42%),(0.41%),(0.43%),(0.78%),(0.15%),(0.40%),(0.15%),(0.09%),(0.44%)
2010-10-15 00:00:00,$23.45 ,$39.05 ,$61.14 ,$16.06 ,$22.57 ,$48.56 ,$21.24 ,$14.64 ,$11.00 ,$45.77 ,$30.35 ,(0.28%),0.08%,0.16%,0.37%,(0.18%),0.31%,(0.49%),(0.02%),(0.76%),(0.66%),(0.15%)
2010-10-18 00:00:00,$23.76 ,$39.70 ,$62.17 ,$16.26 ,$22.82 ,$49.60 ,$21.56 ,$14.74 ,$11.13 ,$46.04 ,$30.78 ,1.28%,1.67%,1.69%,1.24%,1.13%,2.14%,1.51%,0.70%,1.17%,0.59%,1.31%
2010-10-19 00:00:00,$23.44 ,$39.18 ,$60.03 ,$16.28 ,$22.49 ,$49.06 ,$21.41 ,$14.51 ,$10.96 ,$45.77 ,$30.31 ,(1.33%),(1.30%),(3.44%),0.13%,(1.47%),(1.09%),(0.71%),(1.58%),(1.51%),(0.59%),(1.29%)
2010-10-20 00:00:00,$23.95 ,$40.15 ,$60.34 ,$16.71 ,$22.93 ,$50.44 ,$21.80 ,$15.04 ,$11.19 ,$46.07 ,$30.86 ,2.20%,2.47%,0.51%,2.67%,1.99%,2.80%,1.81%,3.64%,2.05%,0.67%,2.08%
2010-10-21 00:00:00,$23.98 ,$39.93 ,$60.37 ,$16.61 ,$22.86 ,$50.35 ,$21.74 ,$15.10 ,$11.13 ,$45.65 ,$30.77 ,0.09%,(0.53%),0.05%,(0.62%),(0.32%),(0.18%),(0.27%),0.43%,(0.46%),(0.93%),(0.28%)
2010-10-22 00:00:00,$24.15 ,$39.97 ,$60.08 ,$16.61 ,$22.89 ,$50.34 ,$21.32 ,$15.29 ,$11.17 ,$45.96 ,$30.78 ,0.73%,0.10%,(0.48%),0.02%,0.15%,(0.01%),(1.92%),1.25%,0.29%,0.69%,0.08%
2010-10-25 00:00:00,$24.21 ,$39.96 ,$61.03 ,$16.61 ,$22.99 ,$51.07 ,$21.59 ,$15.29 ,$11.21 ,$46.01 ,$31.00 ,0.24%,(0.03%),1.58%,(0.02%),0.40%,1.43%,1.25%,0.01%,0.36%,0.11%,0.53%
2010-10-26 00:00:00,$23.92 ,$39.61 ,$60.43 ,$16.54 ,$22.83 ,$51.31 ,$21.61 ,$15.02 ,$11.16 ,$46.39 ,$30.88 ,(1.19%),(0.89%),(0.99%),(0.41%),(0.68%),0.48%,0.11%,(1.77%),(0.40%),0.81%,(0.49%)
2010-10-27 00:00:00,$23.52 ,$39.34 ,$61.22 ,$16.50 ,$22.52 ,$51.01 ,$21.35 ,$15.04 ,$11.07 ,$48.10 ,$30.97 ,(1.69%),(0.68%),1.30%,(0.25%),(1.34%),(0.59%),(1.22%),0.12%,(0.80%),3.69%,(0.15%)
2010-10-28 00:00:00,$23.21 ,$38.73 ,$61.36 ,$16.38 ,$22.32 ,$50.70 ,$21.35 ,$15.05 ,$11.08 ,$48.47 ,$30.86 ,(1.31%),(1.56%),0.24%,(0.70%),(0.90%),(0.61%),0.00%,0.06%,0.02%,0.78%,(0.40%)
2010-10-29 00:00:00,$23.14 ,$38.86 ,$61.73 ,$16.32 ,$22.34 ,$51.27 ,$21.48 ,$15.22 ,$11.21 ,$48.81 ,$31.04 ,(0.32%),0.34%,0.60%,(0.37%),0.08%,1.12%,0.63%,1.16%,1.25%,0.70%,0.52%
2010-11-01 00:00:00,$23.26 ,$39.11 ,$61.13 ,$16.50 ,$22.47 ,$51.59 ,$21.59 ,$15.31 ,$11.37 ,$48.49 ,$31.08 ,0.53%,0.65%,(0.97%),1.09%,0.59%,0.62%,0.53%,0.55%,1.36%,(0.66%),0.43%
2010-11-02 00:00:00,$23.43 ,$39.26 ,$63.14 ,$16.67 ,$22.70 ,$52.28 ,$21.64 ,$15.40 ,$11.55 ,$49.12 ,$31.52 ,0.74%,0.38%,3.28%,1.04%,1.02%,1.35%,0.20%,0.64%,1.61%,1.29%,1.15%
2010-11-03 00:00:00,$23.31 ,$39.46 ,$63.31 ,$16.65 ,$22.52 ,$53.19 ,$21.41 ,$15.38 ,$11.48 ,$48.92 ,$31.56 ,(0.53%),0.52%,0.27%,(0.11%),(0.80%),1.74%,(1.03%),(0.14%),(0.59%),(0.39%),(0.11%)
2010-11-04 00:00:00,$23.73 ,$40.54 ,$64.83 ,$16.98 ,$22.96 ,$55.29 ,$22.01 ,$15.90 ,$11.76 ,$48.42 ,$32.24 ,1.82%,2.74%,2.41%,1.95%,1.98%,3.95%,2.76%,3.37%,2.40%,(1.03%),2.24%
2010-11-05 00:00:00,$23.95 ,$40.83 ,$64.88 ,$17.03 ,$23.14 ,$56.30 ,$21.91 ,$15.92 ,$11.83 ,$48.03 ,$32.38 ,0.93%,0.73%,0.08%,0.27%,0.78%,1.82%,(0.43%),0.13%,0.58%,(0.81%),0.41%
2010-11-08 00:00:00,$23.71 ,$40.24 ,$61.76 ,$16.85 ,$23.10 ,$56.05 ,$21.81 ,$15.97 ,$11.71 ,$48.23 ,$31.94 ,(1.01%),(1.45%),(4.82%),(1.04%),(0.18%),(0.44%),(0.45%),0.32%,(0.97%),0.41%,(0.96%)
2010-11-09 00:00:00,$22.82 ,$38.57 ,$59.76 ,$16.45 ,$22.43 ,$53.28 ,$20.94 ,$15.45 ,$11.51 ,$47.41 ,$30.86 ,(3.74%),(4.16%),(3.24%),(2.34%),(2.90%),(4.95%),(3.98%),(3.29%),(1.74%),(1.68%),(3.20%)
2010-11-10 00:00:00,$23.05 ,$39.51 ,$60.32 ,$16.68 ,$22.66 ,$53.22 ,$21.12 ,$15.64 ,$11.51 ,$48.07 ,$31.18 ,1.02%,2.44%,0.94%,1.37%,1.01%,(0.10%),0.82%,1.25%,0.07%,1.37%,1.02%
2010-11-11 00:00:00,$22.88 ,$39.33 ,$59.69 ,$16.58 ,$22.45 ,$52.48 ,$20.92 ,$15.55 ,$11.42 ,$48.51 ,$30.98 ,(0.75%),(0.45%),(1.05%),(0.60%),(0.95%),(1.39%),(0.94%),(0.55%),(0.80%),0.92%,(0.66%)
2010-11-12 00:00:00,$22.76 ,$39.16 ,$59.30 ,$16.50 ,$22.12 ,$51.39 ,$20.57 ,$15.22 ,$11.22 ,$47.75 ,$30.60 ,(0.54%),(0.43%),(0.64%),(0.47%),(1.45%),(2.08%),(1.68%),(2.14%),(1.80%),(1.57%),(1.28%)
2010-11-15 00:00:00,$22.57 ,$38.92 ,$59.73 ,$16.49 ,$22.04 ,$51.18 ,$20.32 ,$15.08 ,$11.11 ,$47.29 ,$30.47 ,(0.83%),(0.61%),0.72%,(0.09%),(0.34%),(0.40%),(1.20%),(0.91%),(0.99%),(0.96%),(0.56%)
2010-11-16 00:00:00,$21.90 ,$37.64 ,$58.24 ,$16.11 ,$21.46 ,$49.24 ,$19.61 ,$14.59 ,$10.59 ,$46.31 ,$29.57 ,(2.97%),(3.30%),(2.50%),(2.31%),(2.64%),(3.79%),(3.49%),(3.29%),(4.65%),(2.07%),(3.10%)
2010-11-17 00:00:00,$22.06 ,$38.14 ,$58.40 ,$16.22 ,$21.54 ,$49.68 ,$19.72 ,$14.72 ,$10.52 ,$46.42 ,$29.74 ,0.75%,1.33%,0.28%,0.71%,0.36%,0.90%,0.59%,0.94%,(0.66%),0.24%,0.54%
2010-11-18 00:00:00,$22.31 ,$38.54 ,$58.26 ,$16.24 ,$21.82 ,$50.30 ,$19.75 ,$14.90 ,$10.55 ,$46.37 ,$29.90 ,1.11%,1.03%,(0.25%),0.13%,1.30%,1.25%,0.13%,1.22%,0.28%,(0.10%),0.61%
2010-11-19 00:00:00,$22.42 ,$38.90 ,$58.34 ,$16.33 ,$21.88 ,$50.72 ,$19.85 ,$15.01 ,$10.48 ,$46.64 ,$30.06 ,0.50%,0.96%,0.14%,0.51%,0.29%,0.84%,0.53%,0.69%,(0.62%),0.59%,0.44%
2010-11-22 00:00:00,$22.44 ,$38.96 ,$58.86 ,$16.43 ,$21.89 ,$50.93 ,$19.89 ,$15.02 ,$10.54 ,$46.63 ,$30.16 ,0.09%,0.14%,0.90%,0.62%,0.02%,0.41%,0.18%,0.11%,0.54%,(0.02%),0.30%
2010-11-23 00:00:00,$22.26 ,$38.68 ,$57.78 ,$16.38 ,$21.79 ,$50.30 ,$19.67 ,$14.90 ,$10.46 ,$46.01 ,$29.82 ,(0.79%),(0.70%),(1.84%),(0.28%),(0.45%),(1.24%),(1.09%),(0.82%),(0.77%),(1.33%),(0.93%)
2010-11-24 00:00:00,$22.72 ,$39.42 ,$59.53 ,$16.60 ,$22.19 ,$51.58 ,$20.08 ,$15.33 ,$10.79 ,$46.36 ,$30.46 ,2.07%,1.90%,3.04%,1.32%,1.86%,2.54%,2.08%,2.92%,3.17%,0.75%,2.17%
2010-11-26 00:00:00,$22.65 ,$39.20 ,$58.77 ,$16.60 ,$22.04 ,$50.89 ,$19.97 ,$15.34 ,$10.80 ,$46.10 ,$30.24 ,(0.30%),(0.55%),(1.28%),0.01%,(0.71%),(1.33%),(0.54%),0.06%,0.08%,(0.56%),(0.51%)
2010-11-29 00:00:00,$22.68 ,$39.34 ,$58.66 ,$16.59 ,$21.98 ,$51.48 ,$20.00 ,$15.34 ,$10.85 ,$45.89 ,$30.28 ,0.13%,0.35%,(0.18%),(0.06%),(0.27%),1.16%,0.11%,0.00%,0.45%,(0.45%),0.12%
2010-11-30 00:00:00,$22.47 ,$39.32 ,$57.87 ,$16.45 ,$21.67 ,$50.72 ,$19.89 ,$15.16 ,$10.66 ,$45.28 ,$29.95 ,(0.96%),(0.05%),(1.35%),(0.84%),(1.39%),(1.48%),(0.54%),(1.18%),(1.71%),(1.33%),(1.08%)
2010-12-01 00:00:00,$22.65 ,$39.81 ,$60.77 ,$16.54 ,$21.80 ,$51.07 ,$19.71 ,$15.39 ,$10.82 ,$46.09 ,$30.46 ,0.84%,1.25%,5.01%,0.55%,0.61%,0.69%,(0.88%),1.46%,1.47%,1.78%,1.28%
2010-12-02 00:00:00,$22.87 ,$40.42 ,$62.01 ,$16.68 ,$22.06 ,$52.00 ,$19.94 ,$15.66 ,$11.00 ,$46.92 ,$30.96 ,0.97%,1.53%,2.04%,0.81%,1.20%,1.82%,1.17%,1.80%,1.64%,1.82%,1.48%
2010-12-03 00:00:00,$22.78 ,$40.51 ,$62.30 ,$16.64 ,$22.06 ,$52.73 ,$19.83 ,$15.68 ,$10.96 ,$47.26 ,$31.08 ,(0.40%),0.24%,0.46%,(0.23%),0.00%,1.40%,(0.55%),0.14%,(0.32%),0.72%,0.15%
2010-12-06 00:00:00,$22.85 ,$40.51 ,$62.94 ,$16.72 ,$22.11 ,$53.49 ,$19.76 ,$15.86 ,$10.95 ,$47.57 ,$31.28 ,0.33%,(0.01%),1.02%,0.47%,0.22%,1.45%,(0.39%),1.15%,(0.08%),0.64%,0.48%
2010-12-07 00:00:00,$22.87 ,$40.75 ,$62.87 ,$16.83 ,$22.31 ,$54.32 ,$19.88 ,$15.97 ,$11.14 ,$47.84 ,$31.48 ,0.07%,0.59%,(0.11%),0.71%,0.88%,1.54%,0.62%,0.66%,1.71%,0.58%,0.73%
2010-12-08 00:00:00,$22.46 ,$39.95 ,$62.32 ,$16.58 ,$22.16 ,$53.52 ,$19.55 ,$15.78 ,$11.04 ,$47.34 ,$31.07 ,(1.82%),(1.95%),(0.88%),(1.49%),(0.68%),(1.46%),(1.64%),(1.16%),(0.90%),(1.05%),(1.30%)
2010-12-09 00:00:00,$22.19 ,$39.46 ,$61.67 ,$16.44 ,$22.04 ,$53.66 ,$19.36 ,$15.91 ,$11.02 ,$46.97 ,$30.87 ,(1.17%),(1.24%),(1.05%),(0.88%),(0.53%),0.25%,(0.98%),0.81%,(0.17%),(0.78%),(0.57%)
2010-12-10 00:00:00,$22.34 ,$40.24 ,$62.41 ,$16.52 ,$22.10 ,$53.88 ,$19.52 ,$16.20 ,$11.16 ,$47.42 ,$31.18 ,0.64%,1.98%,1.20%,0.51%,0.27%,0.41%,0.79%,1.78%,1.27%,0.95%,0.98%
2010-12-13 00:00:00,$22.42 ,$40.19 ,$61.94 ,$16.48 ,$21.95 ,$53.09 ,$19.61 ,$16.21 ,$11.27 ,$47.22 ,$31.04 ,0.37%,(0.13%),(0.76%),(0.23%),(0.66%),(1.47%),0.51%,0.08%,1.03%,(0.41%),(0.17%)
2010-12-14 00:00:00,$22.18 ,$39.68 ,$57.74 ,$16.46 ,$21.90 ,$51.81 ,$19.40 ,$15.98 ,$11.12 ,$46.92 ,$30.32 ,(1.07%),(1.26%),(6.78%),(0.16%),(0.23%),(2.41%),(1.08%),(1.39%),(1.33%),(0.64%),(1.63%)
